"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 18, 2021","210.51","209.23","210.86","208.13","7.40M","1.13%"
"Nov 17, 2021","208.15","207.71","209.41","207.31","8.27M","0.64%"
"Nov 16, 2021","206.83","203.90","207.27","203.90","5.65M","1.58%"
"Nov 15, 2021","203.62","204.03","204.31","202.47","5.31M","-0.08%"
"Nov 12, 2021","203.79","203.17","204.05","201.86","5.17M","0.33%"
"Nov 11, 2021","203.11","205.83","205.85","203.02","6.21M","-0.27%"
"Nov 10, 2021","203.66","203.04","206.52","201.08","11.34M","-0.37%"
"Nov 09, 2021","204.42","208.88","209.24","203.83","16.55M","-1.85%"
"Nov 08, 2021","208.27","208.81","210.76","208.20","5.86M","-1.42%"
"Nov 05, 2021","211.26","211.24","212.70","211.06","4.82M","0.64%"
"Nov 04, 2021","209.91","208.12","210.71","207.88","5.80M","1.35%"
"Nov 03, 2021","207.12","203.41","207.25","203.27","6.41M","1.80%"
"Nov 02, 2021","203.46","202.93","204.68","202.45","6.78M","-0.67%"
"Nov 01, 2021","204.84","202.71","204.86","201.47","5.62M","1.83%"
"Oct 29, 2021","201.15","198.34","201.26","197.79","4.25M","0.26%"
"Oct 28, 2021","200.63","199.67","201.22","199.13","4.50M","1.33%"
"Oct 27, 2021","198.00","198.60","199.87","197.95","4.92M","0.22%"
"Oct 26, 2021","197.56","198.32","201.61","196.79","7.52M","0.02%"
"Oct 25, 2021","197.53","194.51","198.35","193.65","5.54M","2.48%"
"Oct 22, 2021","192.75","193.32","193.81","191.90","3.69M","-0.36%"
"Oct 21, 2021","193.44","190.31","193.54","190.31","3.57M","1.47%"
"Oct 20, 2021","190.64","190.83","191.48","190.31","4.80M","-0.07%"
"Oct 19, 2021","190.78","191.70","191.72","190.58","2.90M","-0.28%"
"Oct 18, 2021","191.32","188.63","191.44","188.61","3.93M","1.22%"
"Oct 15, 2021","189.01","187.32","189.09","187.04","4.36M","1.53%"
"Oct 14, 2021","186.16","185.33","186.46","185.13","3.76M","1.05%"
"Oct 13, 2021","184.23","183.89","184.73","182.78","5.42M","0.49%"
"Oct 12, 2021","183.33","182.92","184.05","182.55","5.14M","0.79%"
"Oct 11, 2021","181.89","182.58","183.97","181.88","3.32M","-0.41%"
"Oct 08, 2021","182.63","183.54","183.71","182.46","3.70M","-0.46%"
"Oct 07, 2021","183.47","182.03","184.16","182.03","3.77M","1.56%"
"Oct 06, 2021","180.66","178.86","180.87","178.26","5.14M","0.32%"
"Oct 05, 2021","180.09","179.99","181.75","179.57","5.48M","0.40%"
"Oct 04, 2021","179.37","181.30","181.88","178.77","9.25M","-0.79%"
"Oct 01, 2021","180.80","180.36","181.65","178.50","7.76M","0.75%"
"Sep 30, 2021","179.45","182.60","182.61","179.45","8.25M","-1.67%"
"Sep 29, 2021","182.49","183.00","184.32","182.06","6.10M","0.10%"
"Sep 28, 2021","182.31","184.74","185.04","181.34","7.47M","-1.93%"
"Sep 27, 2021","185.89","184.22","186.38","184.16","4.74M","0.54%"
"Sep 24, 2021","184.90","183.03","185.06","182.81","4.02M","0.37%"
"Sep 23, 2021","184.21","183.19","184.99","183.19","4.14M","1.01%"
"Sep 22, 2021","182.36","180.97","183.17","180.64","6.18M","1.36%"
"Sep 21, 2021","179.91","180.71","181.37","179.34","6.25M","0.15%"
"Sep 20, 2021","179.64","180.32","181.28","177.40","8.10M","-2.43%"
"Sep 17, 2021","184.11","184.54","185.60","183.69","7.46M","-0.35%"
"Sep 16, 2021","184.76","183.66","185.21","183.23","6.09M","0.46%"
"Sep 15, 2021","183.92","182.41","184.21","180.99","5.15M","0.65%"
"Sep 14, 2021","182.74","183.72","183.93","181.99","4.23M","-0.33%"
"Sep 13, 2021","183.35","183.86","183.86","181.58","5.77M","0.25%"
"Sep 10, 2021","182.90","185.01","185.18","182.82","4.81M","-0.61%"
"Sep 09, 2021","184.03","184.45","185.53","183.96","4.36M","-0.13%"
"Sep 08, 2021","184.27","184.04","184.69","182.78","3.69M","0.11%"
"Sep 07, 2021","184.06","183.59","184.50","183.59","4.38M","0.29%"
"Sep 03, 2021","183.52","183.15","183.57","182.36","3.44M","-0.06%"
"Sep 02, 2021","183.63","184.18","184.68","183.36","3.36M","-0.01%"
"Sep 01, 2021","183.64","184.20","184.61","183.51","4.10M","-0.01%"
"Aug 31, 2021","183.65","183.34","183.73","182.63","4.78M","0.24%"
"Aug 30, 2021","183.21","182.39","183.82","182.26","3.68M","0.75%"
"Aug 27, 2021","181.84","180.60","182.15","180.30","3.98M","0.91%"
"Aug 26, 2021","180.20","181.27","181.32","179.83","3.70M","-0.92%"
"Aug 25, 2021","181.88","181.45","182.11","180.84","3.63M","0.39%"
"Aug 24, 2021","181.18","180.67","181.70","180.35","2.90M","0.71%"
"Aug 23, 2021","179.91","178.57","180.32","178.41","3.45M","1.29%"
"Aug 20, 2021","177.62","176.21","177.82","176.05","3.31M","0.96%"
"Aug 19, 2021","175.93","175.71","177.18","174.87","5.67M","-0.64%"
"Aug 18, 2021","177.06","176.36","178.88","176.21","5.00M","0.36%"
"Aug 17, 2021","176.43","178.40","178.40","174.99","5.53M","-2.37%"
"Aug 16, 2021","180.72","180.53","180.85","178.85","3.33M","-0.46%"
"Aug 13, 2021","181.56","182.20","182.30","181.19","2.47M","-0.29%"
"Aug 12, 2021","182.08","181.82","182.16","180.62","2.62M","0.04%"
"Aug 11, 2021","182.00","181.87","182.26","181.20","2.75M","0.29%"
"Aug 10, 2021","181.47","180.92","182.15","180.60","2.60M","0.39%"
"Aug 09, 2021","180.76","181.00","181.15","180.33","2.78M","-0.14%"
"Aug 08, 2021","181.01","181.01","181.01","181.01","-","0.00%"
"Aug 07, 2021","181.01","181.01","181.01","181.01","-","0.00%"
"Aug 06, 2021","181.01","182.30","182.61","180.83","2.91M","-0.68%"
"Aug 05, 2021","182.25","180.97","182.38","180.97","2.70M","0.96%"
"Aug 04, 2021","180.52","181.81","182.18","180.52","3.96M","-0.97%"
"Aug 03, 2021","182.29","181.66","182.33","180.10","4.22M","0.74%"
"Aug 02, 2021","180.95","181.75","182.37","180.76","3.65M","0.29%"
"Jul 30, 2021","180.43","180.43","182.10","180.09","4.66M","-2.06%"
"Jul 29, 2021","184.22","183.01","184.69","182.98","3.65M","1.13%"
"Jul 28, 2021","182.17","182.54","183.17","181.36","2.99M","-0.32%"
"Jul 27, 2021","182.76","184.23","184.23","180.81","3.68M","-1.01%"
"Jul 26, 2021","184.63","183.35","184.65","182.92","3.45M","0.74%"
"Jul 23, 2021","183.27","182.27","183.57","181.84","3.50M","0.89%"
"Jul 22, 2021","181.65","180.72","181.86","179.81","4.03M","0.43%"
"Jul 21, 2021","180.87","179.88","180.97","179.83","4.09M","0.92%"
"Jul 20, 2021","179.22","176.49","179.69","175.62","4.92M","1.85%"
"Jul 19, 2021","175.97","175.14","176.01","173.77","8.04M","-1.15%"
"Jul 16, 2021","178.01","180.85","180.97","177.88","4.21M","-1.23%"
"Jul 15, 2021","180.23","180.71","181.71","178.97","3.33M","-0.54%"
"Jul 14, 2021","181.21","182.57","182.75","181.11","3.74M","-0.18%"
"Jul 13, 2021","181.54","183.43","183.67","181.39","6.20M","-1.20%"
"Jul 12, 2021","183.74","182.64","183.77","182.61","5.41M","0.68%"
"Jul 09, 2021","182.49","181.55","182.60","181.38","2.82M","0.93%"
"Jul 08, 2021","180.80","178.29","181.39","177.69","5.64M","-0.25%"
"Jul 07, 2021","181.25","181.96","182.27","179.98","3.35M","-0.06%"
"Jul 06, 2021","181.35","181.37","181.86","179.72","3.90M","0.12%"
"Jul 05, 2021","181.14","181.14","181.14","181.14","-","0.00%"
"Jul 04, 2021","181.14","181.14","181.14","181.14","-","0.00%"
"Jul 03, 2021","181.14","181.14","181.14","181.14","-","0.00%"
"Jul 02, 2021","181.14","180.00","181.17","179.83","2.90M","0.88%"
"Jul 01, 2021","179.56","178.99","179.60","178.86","3.11M","0.57%"
"Jun 30, 2021","178.55","178.47","179.35","178.29","2.90M","0.08%"
"Jun 29, 2021","178.41","178.08","178.78","177.89","2.31M","0.25%"
"Jun 28, 2021","177.97","177.87","178.13","177.03","2.79M","0.02%"
"Jun 25, 2021","177.93","178.65","178.75","177.55","4.97M","0.63%"
"Jun 24, 2021","176.81","177.54","177.94","176.47","3.98M","0.34%"
"Jun 23, 2021","176.21","175.31","176.55","175.26","2.66M","0.77%"
"Jun 22, 2021","174.86","173.46","175.55","173.26","3.37M","0.94%"
"Jun 21, 2021","173.23","172.46","173.67","171.99","4.80M","0.62%"
"Jun 18, 2021","172.16","171.70","172.83","171.39","7.00M","-0.53%"
"Jun 17, 2021","173.07","172.00","173.69","171.60","4.63M","0.38%"
"Jun 16, 2021","172.42","172.49","172.83","170.93","4.71M","0.05%"
"Jun 15, 2021","172.34","173.28","173.28","171.74","2.83M","-0.53%"
"Jun 14, 2021","173.26","173.22","173.59","172.25","2.89M","0.03%"
"Jun 11, 2021","173.21","172.56","173.23","172.28","2.73M","0.55%"
"Jun 10, 2021","172.27","171.77","172.58","171.25","2.61M","0.47%"
"Jun 09, 2021","171.46","172.89","173.00","171.39","3.57M","-0.55%"
"Jun 08, 2021","172.41","172.17","172.96","171.24","3.06M","0.81%"
"Jun 07, 2021","171.03","170.90","171.13","169.73","3.19M","0.00%"
"Jun 04, 2021","171.03","170.61","171.18","170.13","3.22M","0.80%"
"Jun 03, 2021","169.67","170.61","171.07","169.38","4.35M","-1.19%"
"Jun 02, 2021","171.71","172.67","172.69","171.07","3.53M","-0.46%"
"Jun 01, 2021","172.51","173.87","173.99","172.20","4.68M","-0.19%"
"May 28, 2021","172.84","173.80","173.80","172.43","3.23M","-0.14%"
"May 27, 2021","173.08","173.03","173.47","172.50","3.89M","0.40%"
"May 26, 2021","172.39","171.57","173.12","171.40","3.74M","0.95%"
"May 25, 2021","170.76","170.99","171.54","169.69","3.57M","0.32%"
"May 24, 2021","170.22","169.46","171.02","168.88","3.36M","0.99%"
"May 21, 2021","168.55","170.53","170.53","168.47","3.89M","-0.50%"
"May 20, 2021","169.40","168.51","169.77","168.29","4.53M","1.03%"
"May 19, 2021","167.68","166.34","167.77","165.49","7.06M","-0.84%"
"May 18, 2021","169.10","170.81","171.58","169.08","3.88M","-0.78%"
"May 17, 2021","170.43","170.23","170.83","168.91","5.22M","-0.18%"
"May 14, 2021","170.74","169.42","171.10","168.94","4.11M","1.73%"
"May 13, 2021","167.83","167.81","169.45","166.02","7.04M","0.71%"
"May 12, 2021","166.65","170.52","171.33","166.28","7.06M","-3.39%"
"May 11, 2021","172.49","171.53","173.15","169.81","7.11M","-1.13%"
"May 10, 2021","174.46","177.68","177.68","174.44","3.49M","-1.78%"
"May 07, 2021","177.62","176.73","178.10","175.81","3.38M","0.90%"
"May 06, 2021","176.04","176.04","176.30","174.36","3.93M","0.22%"
"May 05, 2021","175.66","177.45","177.71","175.36","3.16M","-0.31%"
"May 04, 2021","176.21","176.74","177.02","174.01","4.60M","-1.04%"
"May 03, 2021","178.07","179.89","179.98","177.83","3.69M","-0.48%"
"Apr 30, 2021","178.92","178.02","179.49","177.88","2.83M","0.39%"
"Apr 29, 2021","178.23","179.31","179.42","176.65","3.22M","0.03%"
"Apr 28, 2021","178.18","178.17","179.14","177.77","2.38M","-0.12%"
"Apr 27, 2021","178.39","178.69","179.11","177.99","2.22M","-0.12%"
"Apr 26, 2021","178.60","178.42","179.17","177.44","2.23M","0.44%"
"Apr 23, 2021","177.82","176.55","178.54","175.98","1.91M","1.05%"
"Apr 22, 2021","175.98","178.17","178.43","175.33","2.98M","-1.11%"
"Apr 21, 2021","177.95","174.95","178.14","174.60","2.77M","1.33%"
"Apr 20, 2021","175.61","177.22","177.63","174.30","4.23M","-1.26%"
"Apr 19, 2021","177.85","178.88","179.05","177.29","3.52M","-1.12%"
"Apr 16, 2021","179.87","178.92","180.10","178.44","2.64M","0.77%"
"Apr 15, 2021","178.49","178.46","178.60","177.49","2.52M","0.72%"
"Apr 14, 2021","177.22","179.38","180.16","176.85","3.34M","-0.98%"
"Apr 13, 2021","178.98","177.41","179.33","177.17","2.68M","1.06%"
"Apr 12, 2021","177.11","175.97","177.28","175.82","3.14M","0.64%"
"Apr 09, 2021","175.98","174.16","176.02","173.97","3.05M","0.95%"
"Apr 08, 2021","174.32","174.47","174.72","173.20","3.21M","0.47%"
"Apr 07, 2021","173.50","173.92","174.54","173.20","2.52M","-0.30%"
"Apr 06, 2021","174.02","173.11","174.70","172.99","3.15M","0.43%"
"Apr 05, 2021","173.27","172.12","173.91","171.80","4.31M","2.27%"
"Apr 01, 2021","169.42","169.59","169.70","168.85","4.07M","0.80%"
"Mar 31, 2021","168.07","167.48","168.98","167.03","3.97M","0.78%"
"Mar 30, 2021","166.77","164.43","167.02","163.77","3.66M","0.98%"
"Mar 29, 2021","165.15","165.63","166.47","163.94","4.68M","-0.55%"
"Mar 26, 2021","166.06","165.34","166.18","163.16","4.27M","0.83%"
"Mar 25, 2021","164.69","161.69","165.24","161.35","5.66M","0.88%"
"Mar 24, 2021","163.26","166.48","167.37","163.26","4.68M","-1.48%"
"Mar 23, 2021","165.71","167.29","168.01","165.28","4.00M","-0.94%"
"Mar 22, 2021","167.28","167.36","168.71","166.66","3.61M","0.50%"
"Mar 19, 2021","166.45","165.27","166.80","163.54","6.06M","0.60%"
"Mar 18, 2021","165.46","168.02","168.76","165.18","5.08M","-2.45%"
"Mar 17, 2021","169.61","166.01","170.20","165.83","4.36M","1.41%"
"Mar 16, 2021","167.26","169.01","169.33","166.49","3.44M","-1.04%"
"Mar 15, 2021","169.01","167.00","169.06","166.42","4.40M","1.34%"
"Mar 12, 2021","166.77","164.52","166.78","164.06","4.17M","0.29%"
"Mar 11, 2021","166.28","166.00","166.92","165.02","4.23M","1.53%"
"Mar 10, 2021","163.77","165.08","165.99","162.61","7.12M","0.51%"
"Mar 09, 2021","162.94","160.13","164.00","159.31","9.31M","3.78%"
"Mar 08, 2021","157.01","157.45","160.22","156.74","6.27M","0.12%"
"Mar 05, 2021","156.82","157.01","157.28","149.65","10.31M","0.64%"
"Mar 04, 2021","155.83","159.26","160.30","152.84","9.23M","-2.12%"
"Mar 03, 2021","159.20","162.71","163.36","159.20","5.56M","-2.35%"
"Mar 02, 2021","163.03","165.16","165.52","162.95","3.31M","-1.15%"
"Mar 01, 2021","164.93","163.15","165.22","162.84","4.35M","2.35%"
"Feb 26, 2021","161.15","162.54","163.28","159.01","6.13M","0.42%"
"Feb 25, 2021","160.48","165.50","166.42","159.68","7.32M","-3.72%"
"Feb 24, 2021","166.68","164.74","166.90","162.98","3.99M","1.05%"
"Feb 23, 2021","164.95","163.10","165.79","159.06","5.38M","-0.66%"
"Feb 22, 2021","166.04","168.00","168.59","165.89","2.85M","-2.11%"
"Feb 19, 2021","169.62","171.38","171.38","169.39","2.51M","-0.58%"
"Feb 18, 2021","170.61","168.77","171.16","168.65","2.58M","0.03%"
"Feb 17, 2021","170.56","168.55","170.73","167.70","3.22M","0.58%"
"Feb 16, 2021","169.58","170.65","170.87","169.11","2.26M","-0.43%"
"Feb 12, 2021","170.32","169.34","170.40","168.86","2.00M","0.14%"
"Feb 11, 2021","170.08","171.00","171.59","169.26","1.96M","-0.28%"
"Feb 10, 2021","170.55","172.81","172.81","169.25","2.44M","-0.99%"
"Feb 09, 2021","172.25","172.66","173.08","172.04","1.81M","-0.55%"
"Feb 08, 2021","173.21","173.35","173.46","172.15","2.36M","0.57%"
"Feb 05, 2021","172.23","171.20","172.81","170.86","2.23M","0.96%"
"Feb 04, 2021","170.60","169.58","170.60","169.06","2.57M","1.07%"
"Feb 03, 2021","168.80","170.30","170.47","168.68","2.03M","-0.56%"
"Feb 02, 2021","169.75","167.51","170.87","167.49","2.70M","2.12%"
"Feb 01, 2021","166.22","163.89","166.40","162.89","3.25M","2.60%"
"Jan 29, 2021","162.01","164.92","165.29","161.09","5.42M","-2.33%"
"Jan 28, 2021","165.88","164.58","167.52","163.61","3.92M","0.31%"
"Jan 27, 2021","165.36","168.69","168.79","164.53","5.62M","-3.08%"
"Jan 26, 2021","170.62","171.32","171.48","169.98","3.73M","-0.06%"
"Jan 25, 2021","170.73","170.54","171.96","167.34","5.88M","0.37%"
"Jan 22, 2021","170.10","169.78","170.41","169.11","2.23M","-0.34%"
"Jan 21, 2021","170.68","170.79","171.79","170.49","3.34M","0.47%"
"Jan 20, 2021","169.89","168.31","170.37","167.79","3.43M","1.89%"
"Jan 19, 2021","166.74","167.21","167.48","166.09","3.17M","0.57%"
"Jan 15, 2021","165.80","166.82","167.34","165.14","3.64M","-0.77%"
"Jan 14, 2021","167.09","168.35","169.17","166.89","3.01M","-0.64%"
"Jan 13, 2021","168.16","168.35","168.81","167.32","2.83M","-0.01%"
"Jan 12, 2021","168.17","166.51","168.80","166.31","5.70M","1.53%"
"Jan 11, 2021","165.64","166.82","167.50","165.19","3.71M","-1.87%"
"Jan 08, 2021","168.79","167.34","168.96","166.29","4.64M","2.06%"
"Jan 07, 2021","165.38","163.72","166.03","163.66","3.36M","1.93%"
"Jan 06, 2021","162.25","160.79","164.01","160.15","4.42M","1.02%"
"Jan 05, 2021","160.61","158.50","161.06","158.45","3.13M","0.75%"
"Jan 04, 2021","159.42","161.78","161.89","157.44","9.06M","-0.85%"
