"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 10, 2021","85.31","84.05","85.64","84.03","8.02M","1.51%"
"Aug 09, 2021","84.04","84.14","84.25","83.38","5.37M","-0.12%"
"Aug 08, 2021","84.14","84.14","84.14","84.14","-","0.00%"
"Aug 07, 2021","84.14","84.14","84.14","84.14","-","0.00%"
"Aug 06, 2021","84.14","83.51","84.24","83.35","7.03M","1.45%"
"Aug 05, 2021","82.94","83.40","84.01","82.87","6.98M","-0.14%"
"Aug 04, 2021","83.06","83.50","83.95","83.03","5.27M","-0.95%"
"Aug 03, 2021","83.86","83.06","83.86","82.37","6.57M","1.04%"
"Aug 02, 2021","83.00","84.42","84.91","83.00","8.50M","-1.21%"
"Jul 30, 2021","84.02","83.52","84.52","83.52","5.59M","0.41%"
"Jul 29, 2021","83.68","83.38","83.98","83.16","6.29M","1.10%"
"Jul 28, 2021","82.77","82.56","83.06","81.97","6.11M","0.29%"
"Jul 27, 2021","82.53","81.77","82.90","81.14","8.43M","0.13%"
"Jul 26, 2021","82.42","81.96","82.50","81.76","5.91M","0.84%"
"Jul 23, 2021","81.73","81.56","81.81","80.84","5.20M","0.70%"
"Jul 22, 2021","81.16","81.32","81.39","80.49","4.73M","0.04%"
"Jul 21, 2021","81.13","80.81","81.39","80.70","6.84M","1.10%"
"Jul 20, 2021","80.25","79.14","80.83","78.89","10.62M","1.13%"
"Jul 19, 2021","79.35","79.66","79.73","78.68","11.51M","-2.15%"
"Jul 16, 2021","81.09","82.46","82.54","80.95","9.61M","-1.51%"
"Jul 15, 2021","82.33","81.89","82.87","81.89","6.34M","0.01%"
"Jul 14, 2021","82.32","82.60","83.24","82.08","6.19M","-0.21%"
"Jul 13, 2021","82.49","83.14","83.29","82.23","12.35M","-0.91%"
"Jul 12, 2021","83.25","82.50","83.49","82.20","10.11M","0.33%"
"Jul 09, 2021","82.98","82.45","83.20","82.27","7.49M","1.97%"
"Jul 08, 2021","81.38","81.10","81.82","80.67","7.91M","-1.36%"
"Jul 07, 2021","82.50","81.67","82.56","81.48","6.59M","1.04%"
"Jul 06, 2021","81.65","82.88","82.88","81.08","6.11M","-1.48%"
"Jul 05, 2021","82.88","82.88","82.88","82.88","-","0.00%"
"Jul 04, 2021","82.88","82.88","82.88","82.88","-","0.00%"
"Jul 03, 2021","82.88","82.88","82.88","82.88","-","0.00%"
"Jul 02, 2021","82.88","82.87","82.98","82.32","6.17M","0.14%"
"Jul 01, 2021","82.76","82.95","83.08","82.36","7.09M","0.55%"
"Jun 30, 2021","82.31","81.89","82.42","81.86","4.86M","0.27%"
"Jun 29, 2021","82.09","82.49","82.93","81.89","4.92M","-0.05%"
"Jun 28, 2021","82.13","82.39","82.45","81.49","5.07M","0.00%"
"Jun 25, 2021","82.13","82.56","82.90","82.07","10.11M","0.01%"
"Jun 24, 2021","82.12","82.45","82.60","81.85","5.27M","0.32%"
"Jun 23, 2021","81.86","82.67","82.82","81.85","5.17M","-0.64%"
"Jun 22, 2021","82.39","82.33","82.75","81.82","5.58M","0.40%"
"Jun 21, 2021","82.06","81.33","82.18","81.30","9.01M","1.63%"
"Jun 18, 2021","80.74","81.16","81.55","80.74","11.77M","-1.62%"
"Jun 17, 2021","82.07","83.64","83.71","81.08","15.16M","-2.23%"
"Jun 16, 2021","83.94","84.90","84.91","83.76","8.32M","-1.11%"
"Jun 15, 2021","84.88","85.20","85.24","84.28","10.48M","-0.21%"
"Jun 14, 2021","85.06","85.88","86.09","84.60","6.19M","-1.23%"
"Jun 11, 2021","86.12","86.41","86.73","85.66","4.36M","0.37%"
"Jun 10, 2021","85.80","86.98","87.10","85.79","6.13M","-0.60%"
"Jun 09, 2021","86.32","86.83","87.08","86.30","9.88M","-0.78%"
"Jun 08, 2021","87.00","86.88","87.36","86.22","5.79M","0.18%"
"Jun 07, 2021","86.84","87.95","87.95","86.45","6.05M","-1.22%"
"Jun 04, 2021","87.91","88.09","88.22","87.55","5.15M","0.22%"
"Jun 03, 2021","87.72","87.12","87.76","86.65","6.26M","-0.02%"
"Jun 02, 2021","87.74","88.60","88.62","87.62","5.71M","-0.84%"
"Jun 01, 2021","88.48","88.27","88.62","87.88","6.85M","1.40%"
"May 28, 2021","87.26","87.54","87.65","86.91","5.35M","-0.10%"
"May 27, 2021","87.35","87.37","87.78","87.12","5.83M","0.80%"
"May 26, 2021","86.66","86.66","86.93","86.07","6.31M","0.03%"
"May 25, 2021","86.63","87.54","87.74","86.53","4.84M","-0.85%"
"May 24, 2021","87.37","87.11","87.70","86.75","5.11M","0.89%"
"May 21, 2021","86.60","86.89","87.52","86.55","6.77M","0.22%"
"May 20, 2021","86.41","86.51","86.79","86.07","5.88M","0.06%"
"May 19, 2021","86.36","86.48","86.74","85.38","12.48M","-1.53%"
"May 18, 2021","87.70","88.83","88.88","87.64","6.80M","-1.11%"
"May 17, 2021","88.68","87.96","88.84","87.52","7.81M","0.88%"
"May 14, 2021","87.91","87.26","88.14","87.17","5.56M","1.20%"
"May 13, 2021","86.87","85.69","87.13","85.49","11.07M","1.53%"
"May 12, 2021","85.56","87.44","87.64","85.46","9.13M","-2.52%"
"May 11, 2021","87.77","86.78","87.89","86.18","9.50M","0.33%"
"May 10, 2021","87.48","88.89","89.21","87.47","9.12M","-0.44%"
"May 07, 2021","87.87","87.03","88.04","86.65","7.54M","0.99%"
"May 06, 2021","87.01","86.45","87.06","85.59","7.39M","0.85%"
"May 05, 2021","86.28","85.54","86.42","85.14","7.56M","1.27%"
"May 04, 2021","85.20","83.73","85.20","83.66","7.81M","1.09%"
"May 03, 2021","84.28","83.75","84.78","83.69","6.20M","1.49%"
"Apr 30, 2021","83.04","83.57","83.96","82.85","5.18M","-1.06%"
"Apr 29, 2021","83.93","83.92","83.97","83.06","5.79M","0.62%"
"Apr 28, 2021","83.41","83.22","83.76","83.06","3.90M","0.28%"
"Apr 27, 2021","83.18","83.03","83.42","82.67","4.44M","-0.26%"
"Apr 26, 2021","83.40","83.24","83.88","83.07","4.10M","0.59%"
"Apr 23, 2021","82.91","81.93","83.17","81.63","4.69M","1.64%"
"Apr 22, 2021","81.57","82.87","82.87","81.47","8.05M","-1.69%"
"Apr 21, 2021","82.97","81.51","83.07","81.41","5.40M","1.82%"
"Apr 20, 2021","81.49","82.13","82.28","81.19","5.32M","-0.96%"
"Apr 19, 2021","82.28","82.66","82.81","81.82","6.06M","-0.46%"
"Apr 16, 2021","82.66","82.47","82.88","82.32","6.46M","1.21%"
"Apr 15, 2021","81.67","81.12","81.82","80.80","5.43M","1.18%"
"Apr 14, 2021","80.72","80.20","81.05","80.17","4.98M","0.72%"
"Apr 13, 2021","80.14","80.20","80.38","79.78","4.66M","-0.24%"
"Apr 12, 2021","80.33","80.00","80.42","79.98","4.43M","0.35%"
"Apr 09, 2021","80.05","79.55","80.07","79.31","5.31M","0.87%"
"Apr 08, 2021","79.36","79.44","79.52","78.70","5.41M","0.13%"
"Apr 07, 2021","79.26","80.52","80.66","79.09","8.79M","-1.72%"
"Apr 06, 2021","80.65","80.33","80.94","80.26","6.28M","0.22%"
"Apr 05, 2021","80.47","80.31","80.76","79.92","8.73M","1.23%"
"Apr 01, 2021","79.49","78.93","79.55","78.45","7.16M","0.88%"
"Mar 31, 2021","78.80","79.34","79.58","78.60","7.09M","-0.49%"
"Mar 30, 2021","79.19","79.39","79.61","78.98","6.57M","-0.29%"
"Mar 29, 2021","79.42","79.40","80.17","78.97","6.49M","-0.34%"
"Mar 26, 2021","79.69","78.49","79.75","78.23","7.61M","2.48%"
"Mar 25, 2021","77.76","76.34","77.90","75.90","7.70M","1.45%"
"Mar 24, 2021","76.65","76.44","77.72","76.44","6.74M","0.72%"
"Mar 23, 2021","76.10","77.37","77.43","75.83","10.24M","-2.08%"
"Mar 22, 2021","77.72","77.55","78.04","77.09","6.44M","-0.36%"
"Mar 19, 2021","78.00","78.24","78.53","77.08","8.92M","-0.50%"
"Mar 18, 2021","78.39","78.64","79.54","78.24","6.59M","-0.56%"
"Mar 17, 2021","78.83","78.06","79.02","77.87","5.55M","0.90%"
"Mar 16, 2021","78.13","78.71","78.79","77.69","6.58M","-0.83%"
"Mar 15, 2021","78.78","78.69","78.83","77.83","4.65M","0.11%"
"Mar 12, 2021","78.69","78.47","78.74","78.26","4.81M","0.27%"
"Mar 11, 2021","78.48","78.78","79.11","78.43","4.76M","0.54%"
"Mar 10, 2021","78.06","77.17","78.67","77.12","7.17M","1.65%"
"Mar 09, 2021","76.79","76.83","77.41","76.27","7.87M","0.62%"
"Mar 08, 2021","76.32","75.56","77.46","75.42","14.84M","1.34%"
"Mar 05, 2021","75.31","74.38","75.56","72.82","11.76M","2.30%"
"Mar 04, 2021","73.62","74.96","75.26","72.34","18.52M","-1.94%"
"Mar 03, 2021","75.08","75.55","76.09","75.07","8.67M","-0.99%"
"Mar 02, 2021","75.83","75.63","76.52","75.58","7.56M","0.56%"
"Mar 01, 2021","75.41","74.52","75.81","74.52","7.51M","2.53%"
"Feb 26, 2021","73.55","74.31","74.54","73.07","8.14M","-1.28%"
"Feb 25, 2021","74.50","76.11","76.24","74.20","10.19M","-2.31%"
"Feb 24, 2021","76.26","75.64","76.58","75.36","7.38M","0.87%"
"Feb 23, 2021","75.60","75.30","75.80","73.96","11.01M","0.35%"
"Feb 22, 2021","75.34","74.96","75.64","74.71","6.10M","0.39%"
"Feb 19, 2021","75.05","74.12","75.38","74.10","5.68M","1.83%"
"Feb 18, 2021","73.70","73.97","74.05","73.36","6.06M","-0.62%"
"Feb 17, 2021","74.16","73.99","74.30","73.20","5.91M","-0.05%"
"Feb 16, 2021","74.20","74.62","74.87","74.09","6.19M","-0.19%"
"Feb 12, 2021","74.34","73.42","74.38","73.32","3.29M","1.03%"
"Feb 11, 2021","73.58","73.73","74.00","72.95","6.67M","0.10%"
"Feb 10, 2021","73.51","74.07","74.14","73.04","5.46M","-0.11%"
"Feb 09, 2021","73.59","74.18","74.24","73.41","7.26M","-0.74%"
"Feb 08, 2021","74.14","74.16","74.40","73.95","6.32M","0.83%"
"Feb 05, 2021","73.53","72.99","73.63","72.84","6.29M","1.72%"
"Feb 04, 2021","72.29","72.34","72.68","71.67","6.50M","-0.36%"
"Feb 03, 2021","72.55","72.61","72.98","72.28","6.42M","0.19%"
"Feb 02, 2021","72.41","72.00","72.77","71.60","7.89M","1.32%"
"Feb 01, 2021","71.47","71.37","71.60","70.32","8.01M","1.17%"
"Jan 29, 2021","70.64","71.74","72.11","70.28","8.99M","-1.94%"
"Jan 28, 2021","72.04","71.53","72.48","71.34","7.24M","1.72%"
"Jan 27, 2021","70.82","71.85","71.85","70.01","12.39M","-2.95%"
"Jan 26, 2021","72.97","74.45","74.73","72.95","6.78M","-1.38%"
"Jan 25, 2021","73.99","74.08","74.29","72.69","12.07M","-0.52%"
"Jan 22, 2021","74.38","73.90","74.67","73.78","6.07M","-0.48%"
"Jan 21, 2021","74.74","75.76","75.91","74.71","6.32M","-1.46%"
"Jan 20, 2021","75.85","75.97","76.08","75.53","5.16M","0.33%"
"Jan 19, 2021","75.60","75.95","76.15","75.28","4.96M","0.35%"
"Jan 15, 2021","75.34","75.72","75.86","74.55","9.85M","-1.43%"
"Jan 14, 2021","76.43","76.94","77.01","76.34","5.54M","-0.34%"
"Jan 13, 2021","76.69","77.40","77.58","76.37","4.90M","-1.02%"
"Jan 12, 2021","77.48","76.44","77.77","76.19","8.92M","1.27%"
"Jan 11, 2021","76.51","75.38","76.82","75.10","6.12M","0.00%"
"Jan 08, 2021","76.51","77.02","77.09","75.56","8.49M","-0.48%"
"Jan 07, 2021","76.88","76.77","77.39","76.60","9.29M","0.75%"
"Jan 06, 2021","76.31","74.10","76.85","74.02","24.26M","4.09%"
"Jan 05, 2021","73.31","71.58","73.51","71.58","13.41M","2.25%"
"Jan 04, 2021","71.70","73.03","73.39","71.29","9.13M","-0.95%"
