"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2021","32.31","32.89","32.99","32.19","103.11M","-1.91%"
"Feb 25, 2021","32.94","33.82","33.84","32.85","92.19M","-1.82%"
"Feb 24, 2021","33.55","32.96","33.64","32.94","66.00M","1.94%"
"Feb 23, 2021","32.91","32.94","32.95","32.57","94.33M","0.61%"
"Feb 22, 2021","32.71","32.30","32.83","32.29","65.93M","0.93%"
"Feb 19, 2021","32.41","32.24","32.52","32.20","54.36M","1.19%"
"Feb 18, 2021","32.03","31.99","32.20","31.77","45.19M","-0.59%"
"Feb 17, 2021","32.22","31.96","32.26","31.85","60.61M","0.50%"
"Feb 16, 2021","32.06","31.84","32.21","31.70","71.33M","1.71%"
"Feb 12, 2021","31.52","31.17","31.55","31.14","38.27M","1.03%"
"Feb 11, 2021","31.20","31.32","31.43","30.99","31.91M","-0.32%"
"Feb 10, 2021","31.30","31.46","31.50","31.15","38.90M","0.00%"
"Feb 09, 2021","31.30","31.19","31.39","31.08","33.57M","0.03%"
"Feb 08, 2021","31.29","30.99","31.29","30.99","48.76M","1.29%"
"Feb 05, 2021","30.89","31.10","31.13","30.82","38.46M","0.03%"
"Feb 04, 2021","30.88","30.31","30.89","30.30","63.06M","2.22%"
"Feb 03, 2021","30.21","30.00","30.22","29.94","46.20M","0.57%"
"Feb 02, 2021","30.04","29.67","30.19","29.66","54.26M","2.42%"
"Feb 01, 2021","29.33","29.27","29.37","29.02","41.95M","1.31%"
"Jan 29, 2021","28.95","29.46","29.54","28.82","78.26M","-2.00%"
"Jan 28, 2021","29.54","29.37","29.88","29.28","62.99M","1.86%"
"Jan 27, 2021","29.00","29.47","29.50","28.93","84.06M","-2.95%"
"Jan 26, 2021","29.88","30.24","30.28","29.86","55.50M","-0.80%"
"Jan 25, 2021","30.12","30.04","30.16","29.74","68.32M","-0.73%"
"Jan 22, 2021","30.34","30.25","30.46","30.20","37.93M","-0.72%"
"Jan 21, 2021","30.56","30.87","30.93","30.56","43.73M","-1.07%"
"Jan 20, 2021","30.89","31.12","31.12","30.78","55.77M","-0.42%"
"Jan 19, 2021","31.02","31.10","31.18","30.83","97.46M","0.26%"
"Jan 15, 2021","30.94","31.00","31.19","30.71","68.73M","-1.65%"
"Jan 14, 2021","31.46","31.41","31.62","31.29","49.83M","0.45%"
"Jan 13, 2021","31.32","31.29","31.40","31.09","55.39M","-0.06%"
"Jan 12, 2021","31.34","31.20","31.49","31.11","60.55M","1.03%"
"Jan 11, 2021","31.02","30.62","31.07","30.49","56.59M","0.32%"
"Jan 08, 2021","30.92","31.09","31.10","30.51","54.27M","-0.06%"
"Jan 07, 2021","30.94","30.95","31.26","30.88","64.34M","1.44%"
"Jan 06, 2021","30.50","29.77","30.74","29.77","102.25M","4.42%"
"Jan 05, 2021","29.21","29.07","29.34","28.92","35.27M","0.45%"
"Jan 04, 2021","29.08","29.59","29.60","28.83","47.09M","-1.36%"
